job_id,industry,job_title,skills_required,experience_level,posted_date,company_size,salary_range_usd,salary_min,salary_max,salary_avg,year
1038,Retail,Nlp Engineer,"R, Azure, Power Bi, Numpy, Reinforcement Learning",Senior,2025-08-11,Startup,147851-188241,147851,188241,168046.0,2025
1039,Tech,Data Analyst,"R, Numpy, Sql, Gcp, Python, Fastapi",Senior,2024-09-07,Large,83545-139001,83545,139001,111273.0,2024
1040,E-Commerce,Data Scientist,"Aws, Scikit-Learn, Tensorflow, Cuda",Senior,2023-12-11,Mid,113683-150250,113683,150250,131966.5,2023
1041,Tech,Ai Researcher,"Excel, Reinforcement Learning, Numpy, Aws, Mlflow",Mid,2025-01-30,Mid,85570-163706,85570,163706,124638.0,2025
1042,Retail,Data Analyst,"Tensorflow, Sql, Scikit-Learn",Mid,2024-07-03,Startup,47968-108841,47968,108841,78404.5,2024
1043,Healthcare,Data Analyst,"Reinforcement Learning, Tensorflow, Pytorch, Excel, Fastapi",Entry,2024-03-18,Large,110576-182999,110576,182999,146787.5,2024
1044,Tech,Ai Researcher,"Aws, Python, Mlflow, Scikit-Learn, Keras, Power Bi",Entry,2025-08-01,Startup,80195-161305,80195,161305,120750.0,2025
1045,E-Commerce,Ai Product Manager,"Gcp, Sql, Langchain, R",Mid,2024-10-19,Startup,131293-216683,131293,216683,173988.0,2024
1046,Finance,Ai Researcher,"Sql, Excel, Aws, Mlflow, Tensorflow, Fastapi",Mid,2024-01-29,Startup,113368-178541,113368,178541,145954.5,2024
1047,Tech,Data Analyst,"Mlflow, Reinforcement Learning, Azure, C++, Pandas, Numpy",Mid,2025-02-03,Startup,86846-98704,86846,98704,92775.0,2025
1048,Tech,Nlp Engineer,"Excel, C++, Gcp, Sql, Pytorch",Mid,2024-08-01,Mid,125414-140740,125414,140740,133077.0,2024
1049,Automotive,Data Scientist,"Cuda, Tensorflow, Python, Azure, Scikit-Learn",Entry,2024-11-05,Startup,127708-143295,127708,143295,135501.5,2024
1050,Finance,Nlp Engineer,"Langchain, Gcp, R, Sql",Senior,2023-10-21,Mid,136117-208595,136117,208595,172356.0,2023
1051,Automotive,Data Scientist,"Scikit-Learn, Power Bi, R, Reinforcement Learning, Excel, Azure",Senior,2024-06-04,Mid,74834-103941,74834,103941,89387.5,2024
1052,Automotive,Computer Vision Engineer,"Numpy, Excel, Langchain, Keras",Mid,2024-03-14,Large,123956-163525,123956,163525,143740.5,2024
1053,Finance,Nlp Engineer,"Sql, Reinforcement Learning, Python",Mid,2024-11-07,Large,138221-219313,138221,219313,178767.0,2024
1054,E-Commerce,Data Scientist,"Flask, Numpy, C++",Senior,2025-08-09,Large,46907-84839,46907,84839,65873.0,2025
1055,Automotive,Data Scientist,"Pandas, Sql, Cuda, Power Bi, Aws",Senior,2024-07-03,Startup,136391-226513,136391,226513,181452.0,2024
1056,Automotive,Data Analyst,"Cuda, Sql, Power Bi, Gcp, Fastapi, Pytorch",Mid,2025-07-09,Mid,113830-133491,113830,133491,123660.5,2025
1057,E-Commerce,Data Analyst,"Excel, Gcp, Scikit-Learn, Pytorch",Senior,2024-06-11,Mid,45973-72433,45973,72433,59203.0,2024
1058,Automotive,Data Analyst,"C++, Numpy, Excel, Keras, Tensorflow",Entry,2024-04-30,Large,85501-149518,85501,149518,117509.5,2024
1059,Retail,Computer Vision Engineer,"C++, Sql, Flask, Pytorch, Mlflow, Fastapi",Entry,2025-08-25,Mid,137862-169321,137862,169321,153591.5,2025
1060,Tech,Ai Product Manager,"Power Bi, Sql, Reinforcement Learning, Tensorflow",Mid,2025-03-04,Startup,104563-140859,104563,140859,122711.0,2025
1061,Tech,Data Scientist,"Tensorflow, Pandas, Flask, Reinforcement Learning, Azure",Mid,2023-12-17,Mid,119393-154411,119393,154411,136902.0,2023
1062,Healthcare,Data Scientist,"Python, Numpy, Langchain, Excel",Senior,2024-01-05,Mid,52342-65593,52342,65593,58967.5,2024
1063,Finance,Ml Engineer,"Sql, Python, Cuda, Fastapi, Tensorflow",Senior,2023-12-01,Large,110675-194128,110675,194128,152401.5,2023
1064,Finance,Data Scientist,"Reinforcement Learning, Excel, Azure, Sql, Fastapi, Pandas",Entry,2025-06-12,Large,93518-182685,93518,182685,138101.5,2025
1065,Education,Nlp Engineer,"Excel, Hugging Face, Cuda, Flask, Tensorflow, C++",Entry,2023-10-26,Mid,80174-143646,80174,143646,111910.0,2023
1066,Automotive,Data Analyst,"C++, Gcp, Reinforcement Learning",Senior,2025-03-13,Mid,90229-182531,90229,182531,136380.0,2025
1067,Education,Quant Researcher,"Pytorch, Cuda, Aws, Reinforcement Learning",Entry,2024-01-14,Mid,42741-138581,42741,138581,90661.0,2024
1068,Finance,Ml Engineer,"Scikit-Learn, Pandas, Keras, Power Bi, Tensorflow, Langchain",Mid,2025-08-31,Startup,141028-211158,141028,211158,176093.0,2025
1069,E-Commerce,Ml Engineer,"R, Langchain, Mlflow, Power Bi, Azure, Cuda",Entry,2025-02-17,Startup,62711-120957,62711,120957,91834.0,2025
1070,Healthcare,Ml Engineer,"Aws, Excel, C++, Keras",Mid,2025-02-28,Mid,140092-164804,140092,164804,152448.0,2025
1071,Tech,Ai Product Manager,"Aws, Sql, Scikit-Learn, Flask, Fastapi",Mid,2025-04-13,Mid,72382-84197,72382,84197,78289.5,2025
1072,Retail,Nlp Engineer,"Fastapi, Aws, Pandas, Excel, Reinforcement Learning, Azure",Senior,2025-06-23,Large,91789-114759,91789,114759,103274.0,2025
1073,E-Commerce,Ai Product Manager,"Cuda, Pandas, Python, Pytorch, Azure, Keras",Entry,2025-02-08,Large,112036-153498,112036,153498,132767.0,2025
1074,Healthcare,Nlp Engineer,"R, Flask, Keras, Gcp, Hugging Face",Mid,2025-06-13,Startup,45224-79444,45224,79444,62334.0,2025
1075,Automotive,Quant Researcher,"Langchain, Keras, Excel",Entry,2023-12-19,Startup,62949-91600,62949,91600,77274.5,2023
1076,Automotive,Data Analyst,"Power Bi, Scikit-Learn, Keras, Tensorflow, Mlflow, Sql",Senior,2025-04-25,Large,67630-155926,67630,155926,111778.0,2025
1077,E-Commerce,Ai Researcher,"Sql, Excel, Flask, Numpy, Fastapi",Entry,2023-12-12,Mid,92512-136705,92512,136705,114608.5,2023
1078,Finance,Data Analyst,"Gcp, Sql, Keras, Aws, Python",Mid,2024-06-18,Large,96374-117586,96374,117586,106980.0,2024
1079,Retail,Nlp Engineer,"Flask, Aws, Reinforcement Learning, Langchain, Fastapi",Mid,2025-05-28,Large,72840-136135,72840,136135,104487.5,2025
1080,Retail,Nlp Engineer,"Python, Aws, Mlflow, C++, R",Mid,2025-09-01,Mid,107564-192348,107564,192348,149956.0,2025
1081,Automotive,Ai Product Manager,"Python, Mlflow, Langchain, Gcp, Pytorch, Keras",Entry,2024-07-14,Startup,101793-153283,101793,153283,127538.0,2024
1082,Retail,Data Analyst,"Aws, Excel, Keras, Power Bi, Cuda, Flask",Senior,2025-03-25,Startup,111604-157715,111604,157715,134659.5,2025
1083,E-Commerce,Quant Researcher,"Python, Excel, Fastapi, Gcp, C++, Pytorch",Senior,2025-09-01,Mid,124909-142566,124909,142566,133737.5,2025
1084,Tech,Data Scientist,"Gcp, Azure, Cuda, Aws, Pytorch",Senior,2024-02-15,Startup,142140-231014,142140,231014,186577.0,2024
1085,Tech,Ml Engineer,"Aws, Excel, Sql, Scikit-Learn",Senior,2023-12-24,Startup,74360-154591,74360,154591,114475.5,2023
1086,Healthcare,Data Analyst,"Keras, Tensorflow, Mlflow, Numpy, Pandas, Scikit-Learn",Senior,2024-04-06,Large,142266-205665,142266,205665,173965.5,2024
1087,E-Commerce,Nlp Engineer,"Flask, Pandas, Gcp",Senior,2025-01-24,Mid,85449-173276,85449,173276,129362.5,2025
1088,Retail,Ai Product Manager,"Cuda, Sql, Azure, Mlflow, Python, Gcp",Mid,2023-09-26,Startup,72838-82839,72838,82839,77838.5,2023
1089,Automotive,Computer Vision Engineer,"Azure, Flask, Pytorch, C++, Gcp, Pandas",Entry,2024-01-13,Mid,58883-94087,58883,94087,76485.0,2024
1090,E-Commerce,Data Analyst,"Fastapi, Excel, Aws, Tensorflow",Entry,2024-07-19,Mid,137871-236301,137871,236301,187086.0,2024
1091,Education,Quant Researcher,"Azure, Keras, C++, Langchain",Senior,2025-03-11,Large,72807-148336,72807,148336,110571.5,2025
1092,Finance,Ai Product Manager,"Cuda, Excel, Fastapi, Mlflow, Azure, Power Bi",Senior,2024-02-23,Startup,121770-181258,121770,181258,151514.0,2024
1093,Education,Data Analyst,"Mlflow, Sql, Pandas",Entry,2025-09-10,Large,59736-141312,59736,141312,100524.0,2025
1094,Automotive,Data Analyst,"Cuda, Numpy, Keras",Mid,2023-12-28,Large,54563-120250,54563,120250,87406.5,2023
1095,Tech,Ai Product Manager,"C++, Reinforcement Learning, Flask, Aws, Scikit-Learn, Numpy",Senior,2024-12-11,Mid,59528-141804,59528,141804,100666.0,2024
1096,Retail,Computer Vision Engineer,"Pytorch, Python, Fastapi, Azure, Langchain",Senior,2025-09-19,Mid,135458-162633,135458,162633,149045.5,2025
1097,Retail,Nlp Engineer,"Gcp, Scikit-Learn, Cuda, R, Aws, Pandas",Mid,2025-03-20,Startup,120849-175578,120849,175578,148213.5,2025
1098,Automotive,Ml Engineer,"Azure, R, Hugging Face, Sql, Mlflow, Flask",Entry,2023-10-11,Large,114398-162569,114398,162569,138483.5,2023
1099,Tech,Ai Product Manager,"Keras, Azure, C++, Reinforcement Learning, Hugging Face",Entry,2024-09-16,Mid,102033-129786,102033,129786,115909.5,2024
1100,E-Commerce,Ai Product Manager,"Numpy, Hugging Face, Cuda, Flask",Mid,2023-10-13,Startup,109096-152219,109096,152219,130657.5,2023
1101,Healthcare,Nlp Engineer,"Fastapi, C++, R, Scikit-Learn, Gcp, Flask",Mid,2024-06-21,Large,42116-124383,42116,124383,83249.5,2024
1102,Finance,Data Scientist,"Power Bi, R, Python, C++, Sql",Entry,2024-07-25,Large,101352-179549,101352,179549,140450.5,2024
1103,Retail,Ai Researcher,"R, Python, Reinforcement Learning",Senior,2024-11-21,Large,66107-154510,66107,154510,110308.5,2024
1104,Finance,Nlp Engineer,"Langchain, Azure, Pytorch, Fastapi",Senior,2024-12-03,Mid,47058-61355,47058,61355,54206.5,2024
1105,Finance,Ai Researcher,"Hugging Face, Gcp, Fastapi",Entry,2023-11-11,Startup,134451-175964,134451,175964,155207.5,2023
1106,Tech,Data Analyst,"Power Bi, Python, Pandas, Aws",Entry,2024-03-13,Startup,65526-112033,65526,112033,88779.5,2024
1107,E-Commerce,Nlp Engineer,"Hugging Face, Azure, Sql",Mid,2025-01-17,Large,98233-144034,98233,144034,121133.5,2025
1108,Healthcare,Quant Researcher,"R, Cuda, Reinforcement Learning",Senior,2024-07-24,Startup,63107-93304,63107,93304,78205.5,2024
1109,Tech,Quant Researcher,"Reinforcement Learning, Hugging Face, Cuda, Mlflow, Aws, Pytorch",Mid,2024-09-13,Mid,111226-163698,111226,163698,137462.0,2024
1110,Tech,Ai Product Manager,"Scikit-Learn, Pandas, Fastapi, Aws, Python",Mid,2023-11-11,Large,75074-155545,75074,155545,115309.5,2023
1111,E-Commerce,Quant Researcher,"Pandas, Excel, Flask, Langchain, Scikit-Learn, Tensorflow",Mid,2023-10-03,Large,80973-145159,80973,145159,113066.0,2023
1112,Education,Quant Researcher,"Fastapi, Sql, Scikit-Learn",Mid,2024-04-27,Startup,93507-119377,93507,119377,106442.0,2024
1113,Finance,Ml Engineer,"Flask, Mlflow, Scikit-Learn",Senior,2024-10-21,Large,50076-79334,50076,79334,64705.0,2024
1114,Automotive,Data Scientist,"C++, Keras, Pandas",Entry,2025-04-06,Mid,134300-219809,134300,219809,177054.5,2025
1115,Tech,Nlp Engineer,"Keras, Azure, C++",Entry,2024-12-23,Large,97395-189060,97395,189060,143227.5,2024
1116,Automotive,Nlp Engineer,"C++, Cuda, Power Bi, Tensorflow",Senior,2024-01-14,Mid,144238-220052,144238,220052,182145.0,2024
1117,E-Commerce,Data Scientist,"R, C++, Sql, Gcp, Mlflow, Tensorflow",Mid,2024-07-04,Large,149741-230920,149741,230920,190330.5,2024
1118,Retail,Ai Researcher,"Langchain, Reinforcement Learning, Flask",Senior,2023-12-08,Mid,106079-137034,106079,137034,121556.5,2023
1119,Automotive,Computer Vision Engineer,"Reinforcement Learning, Excel, Power Bi, Hugging Face",Senior,2024-11-27,Startup,98445-165573,98445,165573,132009.0,2024
1120,Retail,Ml Engineer,"C++, Tensorflow, Fastapi, Aws, Reinforcement Learning",Senior,2024-09-17,Startup,43140-88722,43140,88722,65931.0,2024
1121,Education,Ai Product Manager,"Scikit-Learn, Langchain, Mlflow, Flask",Mid,2024-01-29,Large,52046-121333,52046,121333,86689.5,2024
1122,E-Commerce,Ai Product Manager,"Keras, Fastapi, Scikit-Learn, R, Hugging Face, Pytorch",Entry,2025-01-27,Startup,99858-123912,99858,123912,111885.0,2025
1123,Finance,Quant Researcher,"Keras, Pandas, R, Excel, Sql",Mid,2024-04-22,Mid,88347-162648,88347,162648,125497.5,2024
1124,E-Commerce,Nlp Engineer,"Aws, Gcp, Azure",Entry,2024-12-11,Large,111367-142733,111367,142733,127050.0,2024
1125,Healthcare,Data Analyst,"Power Bi, R, Langchain, C++",Entry,2025-08-04,Mid,78429-144042,78429,144042,111235.5,2025
1126,Education,Computer Vision Engineer,"C++, Hugging Face, Flask",Senior,2025-02-27,Large,134633-217031,134633,217031,175832.0,2025
1127,Retail,Ml Engineer,"Cuda, Fastapi, Power Bi",Senior,2024-10-17,Mid,112953-211579,112953,211579,162266.0,2024
1128,Education,Nlp Engineer,"Flask, Gcp, C++",Mid,2023-12-14,Mid,144779-159980,144779,159980,152379.5,2023
1129,Finance,Data Scientist,"Flask, Pandas, Pytorch, Excel",Entry,2025-09-05,Mid,117277-164138,117277,164138,140707.5,2025
1130,Retail,Nlp Engineer,"Reinforcement Learning, Langchain, Excel, Pandas, Python, Flask",Mid,2025-09-16,Mid,53255-64684,53255,64684,58969.5,2025
1131,Retail,Data Scientist,"C++, Python, R, Excel",Entry,2024-06-05,Startup,113739-165657,113739,165657,139698.0,2024
1132,Retail,Computer Vision Engineer,"Langchain, Pandas, Tensorflow, Cuda",Mid,2024-10-24,Mid,64726-112277,64726,112277,88501.5,2024
1133,Education,Nlp Engineer,"Mlflow, Flask, Aws",Entry,2023-11-23,Startup,47268-62862,47268,62862,55065.0,2023
1134,Automotive,Computer Vision Engineer,"Sql, Aws, Power Bi, Numpy, Reinforcement Learning",Senior,2025-06-19,Startup,119846-164604,119846,164604,142225.0,2025
1135,Automotive,Ai Product Manager,"Pandas, Sql, Power Bi, Python, Reinforcement Learning",Senior,2023-11-05,Mid,66099-141841,66099,141841,103970.0,2023
1136,Tech,Ai Product Manager,"Numpy, Power Bi, Langchain, Gcp, Python",Mid,2024-03-31,Mid,72050-137819,72050,137819,104934.5,2024
1137,Education,Ai Product Manager,"Azure, Python, Fastapi",Entry,2025-03-24,Startup,90239-170922,90239,170922,130580.5,2025
1138,Automotive,Data Analyst,"Scikit-Learn, Langchain, Hugging Face, Sql, Azure, Mlflow",Senior,2024-08-02,Large,94397-178121,94397,178121,136259.0,2024
1139,Finance,Ml Engineer,"Cuda, Sql, Numpy, Python, Flask",Senior,2024-07-18,Startup,110310-161110,110310,161110,135710.0,2024
1140,Finance,Nlp Engineer,"Langchain, Cuda, Excel, Flask",Entry,2024-05-12,Mid,55784-143211,55784,143211,99497.5,2024
1141,Finance,Quant Researcher,"Aws, Flask, Mlflow, Fastapi, Azure",Senior,2024-04-11,Large,149975-199905,149975,199905,174940.0,2024
1142,Automotive,Data Analyst,"Cuda, Hugging Face, Sql, Gcp, C++, Python",Mid,2025-08-17,Mid,82338-95759,82338,95759,89048.5,2025
1143,Finance,Quant Researcher,"Sql, Langchain, Hugging Face, R",Mid,2024-11-28,Large,76484-111575,76484,111575,94029.5,2024
1144,E-Commerce,Nlp Engineer,"Tensorflow, Numpy, Gcp, Power Bi, Fastapi",Entry,2024-09-22,Startup,147639-215331,147639,215331,181485.0,2024
1145,Education,Ml Engineer,"C++, Hugging Face, Excel, Gcp, Tensorflow, Fastapi",Mid,2024-10-10,Mid,63255-108370,63255,108370,85812.5,2024
1146,E-Commerce,Ml Engineer,"Fastapi, Azure, Mlflow, Pytorch, Excel",Entry,2025-07-24,Startup,129625-193613,129625,193613,161619.0,2025
1147,Retail,Data Scientist,"Azure, Mlflow, Hugging Face, Gcp, Keras",Entry,2025-07-25,Large,136317-195529,136317,195529,165923.0,2025
1148,Retail,Ai Product Manager,"Power Bi, Mlflow, Sql, Aws",Mid,2024-06-30,Mid,148403-180220,148403,180220,164311.5,2024
1149,Healthcare,Data Analyst,"Numpy, R, Excel, Scikit-Learn, Flask, Langchain",Senior,2024-04-17,Large,142640-167377,142640,167377,155008.5,2024
1150,Automotive,Ml Engineer,"C++, Excel, Tensorflow, Pytorch",Entry,2025-02-24,Startup,143807-217646,143807,217646,180726.5,2025
1151,Finance,Computer Vision Engineer,"Pandas, C++, Power Bi, Hugging Face, Excel",Entry,2024-07-01,Mid,83586-94806,83586,94806,89196.0,2024
1152,Automotive,Nlp Engineer,"Pandas, Scikit-Learn, Numpy",Senior,2025-03-25,Startup,147570-214641,147570,214641,181105.5,2025
1153,Healthcare,Ml Engineer,"Mlflow, Aws, Flask, Sql, Azure",Entry,2024-10-23,Mid,130398-148438,130398,148438,139418.0,2024
1154,Retail,Quant Researcher,"Excel, Reinforcement Learning, Tensorflow, Sql",Mid,2023-11-23,Startup,126850-203760,126850,203760,165305.0,2023
1155,Tech,Ai Researcher,"Pytorch, R, Python, Gcp, Cuda, C++",Senior,2024-04-10,Large,63340-150275,63340,150275,106807.5,2024
1156,Tech,Data Analyst,"Flask, Langchain, Reinforcement Learning",Senior,2024-08-19,Mid,52424-142189,52424,142189,97306.5,2024
1157,Education,Quant Researcher,"Langchain, Gcp, Keras",Mid,2024-02-24,Large,41157-118700,41157,118700,79928.5,2024
1158,Finance,Ai Product Manager,"Mlflow, Pytorch, Sql, Tensorflow",Mid,2025-03-05,Startup,134795-155851,134795,155851,145323.0,2025
1159,Automotive,Data Scientist,"Gcp, Pandas, Aws, Azure, Flask, Pytorch",Entry,2025-05-05,Startup,147660-165793,147660,165793,156726.5,2025
1160,Healthcare,Ml Engineer,"Gcp, Pandas, Python",Entry,2024-01-17,Mid,68918-165624,68918,165624,117271.0,2024
1161,Healthcare,Ml Engineer,"Sql, Pandas, Cuda, Langchain, Excel",Senior,2023-12-08,Large,80600-149326,80600,149326,114963.0,2023
1162,Finance,Ai Researcher,"Python, R, Reinforcement Learning, Azure",Mid,2024-01-16,Mid,60613-118504,60613,118504,89558.5,2024
1163,Automotive,Computer Vision Engineer,"Aws, Tensorflow, Cuda, Mlflow",Senior,2025-01-14,Mid,91079-126568,91079,126568,108823.5,2025
1164,Retail,Quant Researcher,"R, Sql, Cuda, Keras, Aws, Power Bi",Mid,2024-02-02,Startup,52422-78293,52422,78293,65357.5,2024
1165,Education,Data Scientist,"Pandas, Numpy, Tensorflow, Sql",Senior,2024-05-23,Mid,81248-174992,81248,174992,128120.0,2024
1166,Automotive,Ai Product Manager,"Power Bi, Sql, Tensorflow",Senior,2025-05-02,Mid,67293-82384,67293,82384,74838.5,2025
1167,Tech,Data Scientist,"Excel, Scikit-Learn, Pytorch, C++, Gcp",Mid,2024-06-30,Large,78872-152783,78872,152783,115827.5,2024
1168,E-Commerce,Nlp Engineer,"Langchain, Sql, Numpy, R, Power Bi",Entry,2023-10-07,Startup,122910-136367,122910,136367,129638.5,2023
1169,Retail,Data Scientist,"Scikit-Learn, Reinforcement Learning, Tensorflow",Entry,2025-09-19,Mid,100828-139590,100828,139590,120209.0,2025
1170,Automotive,Computer Vision Engineer,"Sql, Cuda, Reinforcement Learning, Excel",Mid,2024-03-12,Startup,52943-87718,52943,87718,70330.5,2024
1171,Finance,Data Scientist,"Tensorflow, Mlflow, Sql, Pytorch",Mid,2024-04-04,Large,84079-116621,84079,116621,100350.0,2024
1172,Healthcare,Quant Researcher,"Scikit-Learn, Tensorflow, Azure, Cuda",Senior,2024-08-02,Large,77131-153891,77131,153891,115511.0,2024
1173,E-Commerce,Ai Product Manager,"Pandas, Aws, Gcp, Sql, Azure, Numpy",Mid,2025-01-03,Mid,64114-80848,64114,80848,72481.0,2025
1174,Tech,Ai Product Manager,"Mlflow, Keras, Scikit-Learn, R, Gcp",Mid,2024-03-27,Startup,94393-193885,94393,193885,144139.0,2024
1175,Automotive,Ai Product Manager,"Sql, Scikit-Learn, Reinforcement Learning, Mlflow, Pandas",Senior,2024-11-21,Large,130255-148523,130255,148523,139389.0,2024
1176,Education,Ml Engineer,"Numpy, Gcp, Sql, Cuda, Pytorch",Mid,2024-10-28,Mid,116734-214659,116734,214659,165696.5,2024
1177,Education,Ai Product Manager,"Excel, Gcp, C++, Numpy, Hugging Face",Senior,2024-09-09,Mid,148619-160261,148619,160261,154440.0,2024
1178,Education,Data Analyst,"Mlflow, Langchain, Excel, C++",Entry,2025-07-20,Startup,95762-123849,95762,123849,109805.5,2025
1179,Healthcare,Computer Vision Engineer,"C++, Cuda, Keras, Excel",Mid,2025-05-03,Mid,144929-213298,144929,213298,179113.5,2025
1180,Healthcare,Ai Product Manager,"Cuda, Pandas, Mlflow, Azure, Flask",Entry,2023-12-20,Mid,64077-123461,64077,123461,93769.0,2023
1181,E-Commerce,Data Scientist,"Langchain, Python, Excel, C++, Fastapi",Entry,2025-03-17,Startup,84270-128757,84270,128757,106513.5,2025
1182,Retail,Data Analyst,"Aws, Reinforcement Learning, Azure, Python, Tensorflow",Mid,2025-02-03,Mid,134675-230472,134675,230472,182573.5,2025
1183,Tech,Ai Product Manager,"Reinforcement Learning, Keras, R, Mlflow, Power Bi, Flask",Mid,2025-01-09,Startup,60301-147093,60301,147093,103697.0,2025
1184,Tech,Data Scientist,"Keras, Numpy, Gcp",Senior,2025-02-09,Mid,80142-137381,80142,137381,108761.5,2025
1185,Automotive,Ai Researcher,"Aws, Flask, Sql, Keras, Excel",Entry,2024-08-30,Startup,139587-157245,139587,157245,148416.0,2024
1186,Tech,Ai Researcher,"Tensorflow, Reinforcement Learning, C++, Power Bi, Langchain",Entry,2025-08-01,Large,132458-195780,132458,195780,164119.0,2025
1187,Finance,Ml Engineer,"Power Bi, Azure, Hugging Face, Python, C++, R",Entry,2025-08-30,Large,44138-83858,44138,83858,63998.0,2025
1188,Automotive,Ml Engineer,"Tensorflow, Reinforcement Learning, Sql, Numpy, Python",Entry,2024-06-01,Mid,85552-135909,85552,135909,110730.5,2024
1189,Finance,Data Scientist,"Scikit-Learn, Gcp, Numpy, Flask, Excel, Aws",Entry,2024-03-23,Startup,78016-138883,78016,138883,108449.5,2024
1190,Finance,Ai Researcher,"Aws, Numpy, Langchain, Scikit-Learn, Fastapi",Senior,2023-10-03,Mid,132214-163110,132214,163110,147662.0,2023
1191,Retail,Ml Engineer,"Cuda, Power Bi, Langchain, Scikit-Learn",Senior,2024-04-30,Large,139424-155189,139424,155189,147306.5,2024
1192,Retail,Ai Researcher,"Pytorch, Power Bi, Pandas, Scikit-Learn",Mid,2023-12-21,Startup,77201-136368,77201,136368,106784.5,2023
1193,Automotive,Data Analyst,"Langchain, Power Bi, Aws, Tensorflow",Mid,2024-10-21,Startup,53641-106882,53641,106882,80261.5,2024
1194,E-Commerce,Data Scientist,"Keras, Python, Power Bi, Gcp",Senior,2025-02-02,Mid,54875-88396,54875,88396,71635.5,2025
1195,E-Commerce,Data Scientist,"Langchain, Pandas, Scikit-Learn, Mlflow, C++",Mid,2024-01-27,Mid,71896-133164,71896,133164,102530.0,2024
1196,E-Commerce,Computer Vision Engineer,"Fastapi, Excel, Scikit-Learn, Pandas, Pytorch, Hugging Face",Entry,2024-02-09,Startup,54199-121277,54199,121277,87738.0,2024
1197,Automotive,Nlp Engineer,"C++, Aws, Numpy, Sql",Mid,2025-05-19,Startup,58539-140291,58539,140291,99415.0,2025
1198,Healthcare,Ai Researcher,"Tensorflow, Python, Reinforcement Learning",Mid,2023-12-31,Startup,81361-133784,81361,133784,107572.5,2023
1199,Retail,Data Scientist,"Reinforcement Learning, Flask, C++, Azure, Hugging Face, Python",Senior,2023-10-26,Startup,107193-148881,107193,148881,128037.0,2023
1200,Education,Data Scientist,"Tensorflow, Scikit-Learn, Numpy, C++, Hugging Face",Entry,2025-03-31,Large,101110-159072,101110,159072,130091.0,2025
1201,Retail,Quant Researcher,"Sql, Aws, Tensorflow",Entry,2024-09-21,Mid,136800-229914,136800,229914,183357.0,2024
1202,Tech,Ml Engineer,"Hugging Face, Pandas, Sql",Mid,2025-03-25,Startup,124475-186998,124475,186998,155736.5,2025
1203,Tech,Data Scientist,"Numpy, Tensorflow, Pandas, Cuda",Senior,2024-08-08,Large,132410-187652,132410,187652,160031.0,2024
1204,E-Commerce,Nlp Engineer,"C++, Pandas, Keras, Excel",Mid,2023-11-06,Startup,112490-177711,112490,177711,145100.5,2023
1205,Retail,Quant Researcher,"Scikit-Learn, Excel, Flask",Entry,2025-07-11,Mid,87425-138303,87425,138303,112864.0,2025
1206,Finance,Quant Researcher,"Fastapi, C++, Numpy, Flask",Entry,2024-08-17,Large,67422-166675,67422,166675,117048.5,2024
1207,Automotive,Data Scientist,"Sql, Pandas, Flask",Senior,2025-01-25,Mid,60629-128509,60629,128509,94569.0,2025
1208,Automotive,Data Analyst,"Mlflow, Keras, C++, Reinforcement Learning",Mid,2023-10-05,Startup,141368-183538,141368,183538,162453.0,2023
1209,E-Commerce,Ai Researcher,"Hugging Face, Flask, Pandas, Sql, Tensorflow",Entry,2024-10-03,Startup,125075-152579,125075,152579,138827.0,2024
1210,Education,Data Scientist,"Gcp, Langchain, Scikit-Learn, Numpy, Pandas",Mid,2024-01-11,Mid,140375-183044,140375,183044,161709.5,2024
1211,Finance,Quant Researcher,"Fastapi, Tensorflow, Hugging Face, Sql, Azure, Reinforcement Learning",Entry,2023-09-28,Startup,58608-145805,58608,145805,102206.5,2023
1212,Automotive,Ml Engineer,"Sql, R, Aws",Mid,2025-01-01,Mid,51771-68566,51771,68566,60168.5,2025
1213,Automotive,Data Analyst,"Aws, C++, Hugging Face, Azure, Tensorflow, Mlflow",Senior,2024-06-20,Startup,87515-163452,87515,163452,125483.5,2024
1214,Healthcare,Nlp Engineer,"Tensorflow, Mlflow, Cuda",Entry,2025-09-10,Large,140185-236787,140185,236787,188486.0,2025
1215,Healthcare,Ai Product Manager,"Flask, Cuda, Hugging Face, Mlflow, Fastapi",Mid,2025-08-13,Mid,52829-97624,52829,97624,75226.5,2025
1216,E-Commerce,Data Analyst,"Fastapi, Gcp, C++",Entry,2024-07-12,Mid,132513-230452,132513,230452,181482.5,2024
1217,Automotive,Ai Researcher,"Tensorflow, Power Bi, Scikit-Learn, Excel",Entry,2024-12-22,Mid,84716-150208,84716,150208,117462.0,2024
1218,Tech,Data Analyst,"Power Bi, Gcp, Scikit-Learn",Entry,2025-01-08,Large,57691-76940,57691,76940,67315.5,2025
1219,Retail,Ai Researcher,"R, Keras, Azure, Aws, Numpy, Gcp",Entry,2024-12-15,Mid,124533-208279,124533,208279,166406.0,2024
1220,Healthcare,Ai Product Manager,"Sql, Fastapi, Cuda, Gcp, Langchain, Scikit-Learn",Entry,2024-04-14,Startup,91133-152395,91133,152395,121764.0,2024
1221,Healthcare,Computer Vision Engineer,"Numpy, R, Cuda, Mlflow, Azure, Pytorch",Mid,2023-10-03,Mid,45671-90178,45671,90178,67924.5,2023
1222,Finance,Ml Engineer,"Power Bi, Keras, Tensorflow",Senior,2023-11-17,Mid,82804-138709,82804,138709,110756.5,2023
